country,locality,yearCollected,eventID,principalInvestigator,samplingProtocol,sampleCollectionDeviceEvent,collectorList,continentOcean,municipality,county,dayCollected,locationID,locationRemarks,decimalLatitude,decimalLongitude,decimalLatitudeEnd,decimalLongitudeEnd,depthOfBottomInMeters,eventEnteredBy,habitat,environmentalMedium,horizontalDatum,island,islandGroup,waterBody,landowner,verbatimLocality,maximumDepthInMeters,maximumElevationInMeters,verbatimElevation,verbatimEventDate,coordinateUncertaintyInMeters,coordinatePrecision,georeferenceProtocol,microHabitat,minimumDepthInMeters,verbatimDepth,minimumElevationInMeters,monthCollected,permitInformation,eventRemarks,stateProvince,taxTeam,timeOfDay,verbatimLatitude,verbatimLongitude,fundingSource,fieldNotes,substratum,earliestEonOrLowestEonothem,latestEonOrHighestEonotheme,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,geologicalContextID,latestChronometricAge,latestChronometricAgeReferenceSystem,earliestChronometricAge,earliestChronometricAgeReferenceSystem,chronometricAgeID,chronometricAgeProtocol,chronometricAgeUncertaintyMethod,chronometricAgeUncertaintyInYears,verbatimChronometricAge,materialDated,uncalibratedChronometricAge,chronometricAgeDeterminedBy,lithostratigraphicTerms,group,formation,member,bed,culturalContext,culturalOccupationPeriod,culturalRegions,culturalAffiliations,waterTemperatureInDegreesCelsius,waterSurfaceTemperatureInDegreesCelsius,bcid,expeditionCode,projectId,
Australia,Lake Broadwater (waterhole 2),2007,83dbbc26c22a5f980c3d360823494ff3,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300628,,-27.36596,151.11114,,,,,,,,,,,,,,390,,,,,Decimal degrees,,,,390,,,D | 2 | 4,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB283dbbc26c22a5f980c3d360823494ff3,release1,300,
Australia,Margaret River,1999,8409340432eff2b8c46c994f1b72b5b9,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300405,,-33.95,115.06667,,,,,,,,,,,,,,3,,,,,Decimal degrees,,,,3,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28409340432eff2b8c46c994f1b72b5b9,release1,300,
Australia,Murdunna,2006,840b7056369f20f63580af6834469def,"Driessen, Michael M - michael.driessen[at]dpipwe.tas.gov.au",,,,Australasia,,,,300202,,-42.93349,147.90158,,,,,,,,,,,,,,192,,,,,Decimal degrees,,,,192,,,D | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2840b7056369f20f63580af6834469def,release1,300,
Australia,"3.7Km E Bullant Dve, Bussel",1993,840f36c2c65cd64a9e2939394d4f98ba,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300383,,-34.11667,115.13333,,,,,,,,,,,,,,21,,,,,Decimal degrees,,,,21,,,ND | 0 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2840f36c2c65cd64a9e2939394d4f98ba,release1,300,
Australia,"Sponar's Creek, Kosciuszko National Park",2011,841a3ec55f6c1ce0d22341d631206f1a,"Scheele, Ben - ben.scheele[at]anu.edu.au",,,,Australasia,,,,301001,,-36.358056,148.487222,,,,,,,,,,,,,,1511,,,,,"DMS, converted",,,,,,,D | 2 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2841a3ec55f6c1ce0d22341d631206f1a,release2,300,
Australia,"Love Creek, Maiala National Park",2002,841aa3ec6737fece9c507cea54147ffa,"Symonds, Emma P (Pearl) - pearl66[at]bigpond.com.au",,,,Australasia,,,,300142,,-27.31667,152.75,,,,,,,,,,,,,,550,,,,,"DMS, converted",,,,550,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2841aa3ec6737fece9c507cea54147ffa,release1,300,
Australia,"Mt. William Creek, Eungella National Park, Queensland",1994,8455af8723f8cfec15e9b0e8953ecfdf,"McCallum, Hamish - hmccallum[at]zen.uq.edu.au",,,,Australasia,,,,300152,,-21.03028,148.60361,,,,,,,,,,,,,,809,,,,,Decimal degrees,,,,809,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28455af8723f8cfec15e9b0e8953ecfdf,release1,300,
Australia,Kuranda area,2003,8463924c67d0035a76695c9a2052c1ba,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300826,,-16.91139,145.57056,,,,,,,,,,,,,,495,,,,,Decimal degrees,,,,495,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28463924c67d0035a76695c9a2052c1ba,release1,300,
Australia,Paraclete Pond 1,2004,84b711fcb4298a8e47cc509d8137448e,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300214,,-42.877,147.30121,,,,,,,,,,,,,,98,,,,,Decimal degrees,,,,98,9,,D | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB284b711fcb4298a8e47cc509d8137448e,release1,300,
Australia,"Head of Three Moon Creek, Kroombit Tops National Park, south-west of Gladstone, south-east Queensland.",2005,84d9d575561a0b2b9b764ee678128acd,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300684,,-24.40444,151.03167,,,,,,,,,,,,,,545,,,,,Decimal degrees,,,,545,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB284d9d575561a0b2b9b764ee678128acd,release1,300,
Australia,"Big Tableland, Queensland, Australia",1994,853749ba47c12dd54f2492906803979b,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300000,,-15.71389,145.27333,,,,,,,,,,,,,,613,,,,,Decimal degrees,,,,613,,,D | 4 | 6,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2853749ba47c12dd54f2492906803979b,release1,300,
Australia,Black Soil,2011,8562ec83c50ec2bf4b4bbe1c07768843,"McLelland, David J - dmclelland[at]zoossa.com.au",,,,Australasia,,,3,300929,,-15.43,126.4,,,,,,,,,,,,,,,,,800,,Decimal degreescoordinate accuracy based on coordinate precision to only 2 decimal places,,,,,5,,ND | 0 | <unk>,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28562ec83c50ec2bf4b4bbe1c07768843,release1,300,
Australia,Lenah Valley Pond 1,2005,85df29cfc06af4d6494b16e219aef40e,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300215,,-42.868,147.29872,,,,,,,,,,,,,,117,,,,,Decimal degrees,,,,117,,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB285df29cfc06af4d6494b16e219aef40e,release1,300,
Australia,Unknown,2013,8607a3d64964477643c5e79948372ea8,Laura Brannelly,,,Laura Brannelly,,,,29,,,-35.96,148.399,,,,,,,,,,,,,,,,,30,,,,,,1335,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DQT28607a3d64964477643c5e79948372ea8,zawacki,222,
Australia,McIlwraith Range,2002,8675759e3b6cea09c6229299c59815f2,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300867,,-13.74,143.35083,,,,,,,,,,,,,,446,,,,,Decimal degrees,,,,446,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28675759e3b6cea09c6229299c59815f2,release1,300,
Australia,"Teviot Brook above Teviot Falls, Main Range National Park, south-east Queensland.",2000,869c72f85ee591661f1369a8825473cf,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300568,,-28.22863,152.47897,,,,,,,,,,,,,,845,,,,,Decimal degrees,,,,845,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2869c72f85ee591661f1369a8825473cf,release1,300,
Australia,Aussat Pond KLR,2004,86a215a2ca54a5fc0d2c18ae307c81e8,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300213,,-42.8833,147.30369,,,,,,,,,,,,,,98,,,,,Decimal degrees,,,,98,9,,D | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB286a215a2ca54a5fc0d2c18ae307c81e8,release1,300,
Australia,"Snakey Plain, Kosciuszko NP",2006,86da67fb44e0d276dec48cb1824e2475,"Hunter, David - david.hunter[at]environment.nsw.gov.au",,,,Australasia,,,,300311,,-36.09582,148.2386,,,,,,,,,,,,,,1356,,,,,Decimal degrees,,,,1356,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB286da67fb44e0d276dec48cb1824e2475,release1,300,
Australia,Cave Springs,1999,86f3ff7a0a8eae2ca80793777929a9d0,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300853,,-15.51667,128.83333,,,,,,,,,,,,,,129,,,,,Decimal degrees,,,,129,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB286f3ff7a0a8eae2ca80793777929a9d0,release1,300,
Australia,Grey Mare Range,2007,86fb781db87b898e611699f0f3749ffd,See reference,,,,Australasia,,,23,301003,,-36.316111,148.260556,,,,,,,,,,,,,,,,,,,"Google Earth, NSW topo maps",,,,,10,,ND | 0 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN286fb781db87b898e611699f0f3749ffd,release2,300,
Australia,"Dargo High Plains, Blue Rag Dam",2009,8724edb334c2276ead4c21e47fcd33f6,See reference,,,,Australasia,,,13,301099,,-37.084475,147.12167,,,,,,,,,,,,,,,,,,,"Google Earth, Mapcarta, based on location name",,,,,1,,D | 1 | <unk>,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN28724edb334c2276ead4c21e47fcd33f6,release2,300,
Australia,"Sponar's Creek, Kosciuszko National Park",2013,87aacb28088ae03ae8e076be9b48993a,"Brannelly, Laura - laura.brannelly[at]my.jcu.edu.au",,,,Australasia,,,24,301001,,-36.359,148.5,,,,,,,,,,,,,,1515,,,,,"DMS, converted",,,,,11,,D | 2 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN287aacb28088ae03ae8e076be9b48993a,release2,300,
Australia,West Cowaramup,1999,87b96fd3b3d72446da40a048f3ac6203,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300413,,-33.84972,115.1025,,,,,,,,,,,,,,1,,,,,Decimal degrees,,,,1,,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB287b96fd3b3d72446da40a048f3ac6203,release1,300,
Australia,"Cairns: Crystal Cascades, eastern Queensland",2005,87f41007096824a3f26e59df126da16b,"Kriger, Kerry M - kmk5g[at]yahoo.com",,,,Australasia,,,,300073,,-16.962,145.68,,,,,,,,,,,,,,110,,,,,Decimal degrees,,,,110,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB287f41007096824a3f26e59df126da16b,release1,300,
Australia,"Boulder Rock, Brookton Hwy",1992,887c8a956729b607a109149ee6fd1b1f,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300440,,-32.4,116.719,,,,,,,,,,,,,,304,,,,,Decimal degrees,,,,304,,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2887c8a956729b607a109149ee6fd1b1f,release1,300,
Australia,"Surveyor's gully, Lake Broadwater",2007,8887aa327b89a52ff4d4834363869828,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300627,,-27.37486,151.10986,,,,,,,,,,,,,,393,,,,,Decimal degrees,,,,393,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28887aa327b89a52ff4d4834363869828,release1,300,
Australia,Meetus Falls FR,2006,88a2cae280228da56c92f1dbbe45ef77,"Driessen, Michael M - michael.driessen[at]dpipwe.tas.gov.au",,,,Australasia,,,,300248,,-41.97483,147.85791,,,,,,,,,,,,,,602,,,,,Decimal degrees,,,,602,,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB288a2cae280228da56c92f1dbbe45ef77,release1,300,
Australia,Yalgorup Nat. Reserve,1992,88a8c5686bbcaeab3c23b56f44606a68,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300434,,-32.83333,115.65,,,,,,,,,,,,,,27,,,,,Decimal degrees,,,,27,,,D | 2 | 3,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB288a8c5686bbcaeab3c23b56f44606a68,release1,300,
Australia,Grafton,2000,88b1ee37b87f950a2f9d5ba65a6c5744,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300534,,-29.69111,152.9325,,,,,,,,,,,,,,73,,,,,Decimal degrees,,,,73,,,D | 1 | 2,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB288b1ee37b87f950a2f9d5ba65a6c5744,release1,300,
Australia,"Barker Creek, above Little Falls.",1999,88eb1a4d1e7c315941e2938312c08a2e,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300643,,-26.86877,151.58058,,,,,,,,,,,,,,931,,,,,Decimal degrees,,,,931,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB288eb1a4d1e7c315941e2938312c08a2e,release1,300,
Australia,"Abbot Point Rd, Qld",2002,8903532fbdc0504c9154c4e3c7e1ce80,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300725,,-19.95139,148.10389,,,,,,,,,,,,,,8,,,,,Decimal degrees,,,,8,,,ND | 0 | 7,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28903532fbdc0504c9154c4e3c7e1ce80,release1,300,
Australia,"Bundaroo Creek, Mary River catchment",2005,890b68b8f3ad066911c2c44ad7dbafef,"Kriger, Kerry M - kerry[at]savethefrogs.com",,,,Australasia,,,,300659,,-26.693056,152.611111,,,,,,,,,,,,,,495,,,,,"DMS, converted",,,,495,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2890b68b8f3ad066911c2c44ad7dbafef,release1,300,
Australia,"Captive, Townsville, Queensland",1993,890f5fa158f054784483bcf6889a75a8,"Berger, Lee - Lee.Berger[at]dah.csiro.au",,,,Australasia,,,,300001,,-19.2581,146.8183,,,,,,,,,,,,,,14,,,1100,,DMScoordinate error based on degrees/minutes accuracy of published coordinates ,,,,14,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB2890f5fa158f054784483bcf6889a75a8,release1,300,
Australia,"Dingo Beach Road, Qld",2002,89228bd9df1f300db868c164fadf50fc,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300714,,-20.13833,148.50306,,,,,,,,,,,,,,40,,,,,Decimal degrees,,,,40,,,ND | 0 | 3,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB289228bd9df1f300db868c164fadf50fc,release1,300,
Australia,"Lake Mountain, Marysville, Site L7, Jubilee Track",2010,898252e3ff56b9480c64ad845ca5dc94,See reference,,,,Australasia,,,30,301080,,-37.484348,145.890251,,,,,,,,,,,,,,,,,,,"publication map, Google Earth",,,,,11,,D | 1 | <unk>,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN2898252e3ff56b9480c64ad845ca5dc94,release2,300,
Australia,"Lake Mountain, Marysville, Site L5, Echo Flat",2010,89ae9714893da1ca95e9c6eda2272c38,See reference,,,,Australasia,,,30,301076,,-37.487754,145.880948,,,,,,,,,,,,,,,,,,,"publication map, Google Earth",,,,,11,,D | <unk> | <unk>,Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN289ae9714893da1ca95e9c6eda2272c38,release2,300,
Australia,"Talbot Rd, Swanview",1993,89c1d8f0753a243c6ce070f6b5b0db60,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300504,,-31.86667,116.05,,,,,,,,,,,,,,143,,,,,Decimal degrees,,,,143,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB289c1d8f0753a243c6ce070f6b5b0db60,release1,300,
Australia,Perry Lakes,1993,8aa06b22cef1cd50541aa7d8ece7c63b,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300478,,-31.93333,115.78333,,,,,,,,,,,,,,11,,,,,Decimal degrees,,,,11,,,D | 3 | 5,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28aa06b22cef1cd50541aa7d8ece7c63b,release1,300,
Australia,Mount Misery,1998,8aae05d2f4332f9f57f7fc09d2330452,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300842,,-15.89139,145.20889,,,,,,,,,,,,,,491,,,,,Decimal degrees,,,,491,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28aae05d2f4332f9f57f7fc09d2330452,release1,300,
Australia,Crabtree,2004,8b0b776ce344e9c5b0b4863a0b2cd39f,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300201,,-42.94491,147.06864,,,,,,,,,,,,,,203,,,,,Decimal degrees,,,,203,9,,D | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28b0b776ce344e9c5b0b4863a0b2cd39f,release1,300,
Australia,Nunamara,2004,8b22f3477b69d8a64b5117265017c1b5,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300282,,-41.38971,147.3041,,,,,,,,,,,,,,378,,,,,Decimal degrees,,,,378,9,,D | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28b22f3477b69d8a64b5117265017c1b5,release1,300,
Australia,Slaughteryard Creek near Herberton,2016,8b2f4058815d4886abfd2c1b6cd8f108,"Catullo, Renee - renee.catullo[at]gmail.com",,,,Australasia,,,22,300987,,-17.399,145.368,,,,,,,,,,,,,,,,,110,,Decimal degrees; coordinate error based on 3 decimal-place precision of coordinates,,,,,1,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsN28b2f4058815d4886abfd2c1b6cd8f108,release2,300,
Australia,"Korumbyn Creek, Mt. Warning, eastern New South Wales",2005,8b6b6b6d48242cf9cc047b07bbfc587f,"Kriger, Kerry M - kmk5g[at]yahoo.com",,,,Australasia,,,,300087,,-28.388,153.324,,,,,,,,,,,,,,25,,,,,Decimal degrees,,,,25,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28b6b6b6d48242cf9cc047b07bbfc587f,release1,300,
Australia,Cooktown - Hopevale rd,2003,8b904e72f51c86d1244d9ee3935c525a,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300862,,-15.37861,145.03278,,,,,,,,,,,,,,93,,,,,Decimal degrees,,,,93,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28b904e72f51c86d1244d9ee3935c525a,release1,300,
Australia,Reflecting Pond KLR,2004,8b9c576946e2f4ab53f40995615cfe4c,"Obendorf, David - davidobendorf[at]tassie.net.auMurray, Kris - k.murray1[at]uq.edu.au",,,,Australasia,,,,300212,,-42.8842,147.30124,,,,,,,,,,,,,,112,,,,,Decimal degrees,,,,112,9,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28b9c576946e2f4ab53f40995615cfe4c,release1,300,
Australia,"K10, nr Kirrama, NQ",1999,8bace330e6d495eef35149e5660356cb,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300755,,-18.21333,145.80694,,,,,,,,,,,,,,573,,,,,Decimal degrees,,,,573,,,D | 1 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28bace330e6d495eef35149e5660356cb,release1,300,
Australia,Kangaroo Gully,1992,8bc07649ff488736f11230278fbad1aa,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300453,,-32.11667,116.15,,,,,,,,,,,,,,244,,,,,Decimal degrees,,,,244,,,ND | 0 | 2,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28bc07649ff488736f11230278fbad1aa,release1,300,
Australia,Burke and Wills Roadhouse area,2003,8cbfb41dfe041aae6f196bb3e3669571,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300728,,-19.35389,140.54583,,,,,,,,,,,,,,121,,,,,Decimal degrees,,,,121,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28cbfb41dfe041aae6f196bb3e3669571,release1,300,
Australia,Glen Gordon Stn,2002,8ced657af43e330b3bab50d7b915c98c,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300778,,-17.69472,145.40583,,,,,,,,,,,,,,897,,,,,Decimal degrees,,,,897,,,ND | 0 | 1,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28ced657af43e330b3bab50d7b915c98c,release1,300,
Australia,"O' Keefes Crossing, Big Tableland, Qld",2002,8cfd90d95052a336313abaa0c3eb2f5e,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300849,,-15.70972,145.2625,,,,,,,,,,,,,,587,,,,,Decimal degrees,,,,587,,,D | 2 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28cfd90d95052a336313abaa0c3eb2f5e,release1,300,
Australia,Cooleman Creek Fire Trail,1997,8d29c05f1a83faea10d9620c672fc207,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300327,,-35.43793,148.6008,,,,,,,,,,,,,,869,,,,,Decimal degrees,,,,869,,,D | 1 | 1,New South Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28d29c05f1a83faea10d9620c672fc207,release1,300,
Australia,"Doongan Station, north Kimberley",2011,8d57ab3beb7b785dfd5610ec4b83de8c,"McLelland, David J - dmclelland[at]zoossa.com.au",,,,Australasia,,,3,930001,,-15.338271,126.270755,,,,,,,,,,,,,,,,,,,"publication map, Google Earthspecies record NOT FOR GEOSPATIAL ANALYSIS",,,,,5,,NA | NA | NA,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28d57ab3beb7b785dfd5610ec4b83de8c,release1,300,
Australia,Witchcliffe,1998,8d6ff1afb5c04530124d95ab93963b7f,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300393,,-34.025,115.1,,,,,,,,,,,,,,18,,,,,Decimal degrees,,,,18,,,D | 1 | 1,Western Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28d6ff1afb5c04530124d95ab93963b7f,release1,300,
Australia,McIllwraith Ranges First Creek,2004,8dd5c04f807dcf62c1e6dcc2a9c1fbd2,"Murray, Kris A - k.murray1[at]uq.edu.au",,,,Australasia,,,,300871,,-13.72583,143.33028,,,,,,,,,,,,,,461,,,,,Decimal degrees,,,,461,,,ND | 0 | 2,Queensland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28dd5c04f807dcf62c1e6dcc2a9c1fbd2,release1,300,
Australia,Strahan52,2006,8de1e0e5150c6033e6c92f4d8aff4a6e,"Driessen, Michael M - michael.driessen[at]dpipwe.tas.gov.au",,,,Australasia,,,,300249,,-41.94031,145.36984,,,,,,,,,,,,,,151,,,,,Decimal degrees,,,,151,,,ND | <unk> | <unk>,Tasmania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsB28de1e0e5150c6033e6c92f4d8aff4a6e,release1,300,
